左x,左y,右x,右y,右x-左x,右y-左y
15,94,4,92,-11,-2
16,94,5,92,-11,-2
18,94,6,92,-12,-2
19,94,7,92,-12,-2
19,94,8,92,-11,-2
21,94,9,92,-12,-2
21,94,10,92,-11,-2
23,93,11,92,-12,-1
24,93,12,92,-12,-1
26,92,13,92,-13,0
27,93,14,92,-13,-1
28,94,15,92,-13,-2
28,94,16,92,-12,-2
29,93,17,92,-12,-1
29,93,18,92,-11,-1
29,93,19,92,-10,-1
29,93,20,92,-9,-1
29,93,21,92,-8,-1
29,93,22,92,-7,-1
29,93,23,92,-6,-1
31,94,24,92,-7,-2
33,95,25,92,-8,-3
34,96,26,92,-8,-4
35,95,27,92,-8,-3
35,95,28,92,-7,-3
36,94,29,92,-7,-2
36,94,30,92,-6,-2
36,94,31,92,-5,-2
36,94,32,92,-4,-2
38,93,33,92,-5,-1
39,92,34,92,-5,0
40,93,35,92,-5,-1
41,94,36,92,-5,-2
43,94,37,92,-6,-2
44,93,38,92,-6,-1
45,92,39,92,-6,0
47,92,40,92,-7,0
48,91,41,92,-7,1
49,91,42,92,-7,1
49,91,43,92,-6,1
51,90,44,92,-7,2
53,90,45,92,-8,2
54,89,46,92,-8,3
55,88,47,92,-8,4
57,88,48,92,-9,4
58,89,49,92,-9,3
60,90,50,92,-10,2
62,90,51,92,-11,2
64,91,52,92,-12,1
64,91,53,92,-11,1
64,91,54,92,-10,1
64,91,55,92,-9,1
66,90,56,92,-10,2
67,89,57,92,-10,3
68,90,58,92,-10,2
68,90,59,92,-9,2
70,90,60,92,-10,2
72,90,61,92,-11,2
73,91,62,92,-11,1
73,91,63,92,-10,1
73,91,64,92,-9,1
74,91,65,92,-9,1
76,90,66,92,-10,2
77,90,67,92,-10,2
78,90,68,92,-10,2
79,90,69,92,-10,2
79,90,70,92,-9,2
80,90,71,92,-9,2
80,90,72,92,-8,2
80,90,73,92,-7,2
81,90,74,92,-7,2
81,90,75,92,-6,2
82,89,76,92,-6,3
83,88,77,92,-6,4
83,88,78,92,-5,4
84,87,79,92,-5,5
85,86,80,92,-5,6
86,85,81,92,-5,7
86,85,82,92,-4,7
86,85,83,92,-3,7
86,85,84,92,-2,7
86,85,85,92,-1,7
86,85,86,92,0,7
86,85,87,92,1,7
86,85,88,92,2,7
87,84,89,92,2,8
87,84,90,92,3,8
88,83,91,92,3,9
90,83,92,92,2,9
90,83,93,92,3,9
92,83,94,92,2,9
94,82,95,92,1,10
95,82,96,92,1,10
95,82,97,92,2,10
95,82,98,92,3,10
95,82,99,92,4,10
9,94,0,93,-9,-1
10,95,1,93,-9,-2
12,95,2,93,-10,-2
14,94,3,93,-11,-1
15,94,4,93,-11,-1
16,94,5,93,-11,-1
17,95,6,93,-11,-2
18,95,7,93,-11,-2
20,95,8,93,-12,-2
20,95,9,93,-11,-2
21,94,10,93,-11,-1
23,93,11,93,-12,0
24,93,12,93,-12,0
26,92,13,93,-13,1
27,93,14,93,-13,0
28,94,15,93,-13,-1
28,94,16,93,-12,-1
28,94,17,93,-11,-1
29,93,18,93,-11,0
29,93,19,93,-10,0
29,93,20,93,-9,0
29,93,21,93,-8,0
29,93,22,93,-7,0
29,93,23,93,-6,0
31,94,24,93,-7,-1
33,95,25,93,-8,-2
34,96,26,93,-8,-3
35,95,27,93,-8,-2
35,95,28,93,-7,-2
36,94,29,93,-7,-1
36,94,30,93,-6,-1
36,94,31,93,-5,-1
36,94,32,93,-4,-1
38,93,33,93,-5,0
38,93,34,93,-4,0
39,94,35,93,-4,-1
40,95,36,93,-4,-2
42,95,37,93,-5,-2
43,95,38,93,-5,-2
44,94,39,93,-5,-1
46,93,40,93,-6,0
47,92,41,93,-6,1
48,92,42,93,-6,1
48,92,43,93,-5,1
50,92,44,93,-6,1
52,91,45,93,-7,2
53,90,46,93,-7,3
54,89,47,93,-7,4
56,90,48,93,-8,3
58,91,49,93,-9,2
59,91,50,93,-9,2
61,91,51,93,-10,2
63,92,52,93,-11,1
64,92,53,93,-11,1
64,92,54,93,-10,1
65,92,55,93,-10,1
65,92,56,93,-9,1
67,91,57,93,-10,2
68,91,58,93,-10,2
69,92,59,93,-10,1
70,92,60,93,-10,1
72,91,61,93,-11,2
73,91,62,93,-11,2
73,91,63,93,-10,2
73,91,64,93,-9,2
75,92,65,93,-10,1
75,92,66,93,-9,1
77,91,67,93,-10,2
77,91,68,93,-9,2
78,91,69,93,-9,2
79,91,70,93,-9,2
80,90,71,93,-9,3
80,90,72,93,-8,3
80,90,73,93,-7,3
81,91,74,93,-7,2
81,91,75,93,-6,2
82,90,76,93,-6,3
83,89,77,93,-6,4
83,89,78,93,-5,4
83,89,79,93,-4,4
84,88,80,93,-4,5
85,87,81,93,-4,6
86,86,82,93,-4,7
86,86,83,93,-3,7
86,86,84,93,-2,7
86,86,85,93,-1,7
86,86,86,93,0,7
86,86,87,93,1,7
86,86,88,93,2,7
86,86,89,93,3,7
86,86,90,93,4,7
87,85,91,93,4,8
89,84,92,93,3,9
90,83,93,93,3,10
91,84,94,93,3,9
93,83,95,93,2,10
95,83,96,93,1,10
96,83,97,93,1,10
96,83,98,93,2,10
96,83,99,93,3,10
9,94,0,94,-9,0
10,95,1,94,-9,-1
11,96,2,94,-9,-2
13,95,3,94,-10,-1
15,96,4,94,-11,-2
15,96,5,94,-10,-2
17,95,6,94,-11,-1
19,96,7,94,-12,-2
21,97,8,94,-13,-3
21,97,9,94,-12,-3
22,96,10,94,-12,-2
24,95,11,94,-13,-1
24,95,12,94,-12,-1
25,94,13,94,-12,0
27,93,14,94,-13,1
28,94,15,94,-13,0
28,94,16,94,-12,0
28,94,17,94,-11,0
28,94,18,94,-10,0
28,94,19,94,-9,0
28,94,20,94,-8,0
28,94,21,94,-7,0
28,94,22,94,-6,0
29,93,23,94,-6,1
31,94,24,94,-7,0
33,95,25,94,-8,-1
34,96,26,94,-8,-2
35,95,27,94,-8,-1
35,95,28,94,-7,-1
35,95,29,94,-6,-1
36,94,30,94,-6,0
36,94,31,94,-5,0
36,94,32,94,-4,0
37,94,33,94,-4,0
38,93,34,94,-4,1
39,94,35,94,-4,0
40,95,36,94,-4,-1
42,96,37,94,-5,-2
43,95,38,94,-5,-1
44,94,39,94,-5,0
46,95,40,94,-6,-1
47,94,41,94,-6,0
47,94,42,94,-5,0
47,94,43,94,-4,0
49,93,44,94,-5,1
51,92,45,94,-6,2
52,91,46,94,-6,3
53,90,47,94,-6,4
55,91,48,94,-7,3
57,92,49,94,-8,2
59,93,50,94,-9,1
61,92,51,94,-10,2
63,93,52,94,-11,1
64,92,53,94,-11,2
64,92,54,94,-10,2
65,92,55,94,-10,2
65,92,56,94,-9,2
67,92,57,94,-10,2
68,92,58,94,-10,2
69,93,59,94,-10,1
71,94,60,94,-11,0
73,93,61,94,-12,1
74,92,62,94,-12,2
74,92,63,94,-11,2
74,92,64,94,-10,2
75,92,65,94,-10,2
75,92,66,94,-9,2
77,91,67,94,-10,3
77,91,68,94,-9,3
78,91,69,94,-9,3
79,91,70,94,-9,3
80,90,71,94,-9,4
80,90,72,94,-8,4
80,90,73,94,-7,4
81,91,74,94,-7,3
81,91,75,94,-6,3
82,90,76,94,-6,4
83,89,77,94,-6,5
83,89,78,94,-5,5
83,89,79,94,-4,5
84,88,80,94,-4,6
85,87,81,94,-4,7
86,86,82,94,-4,8
86,86,83,94,-3,8
86,86,84,94,-2,8
86,86,85,94,-1,8
86,86,86,94,0,8
86,86,87,94,1,8
86,86,88,94,2,8
86,86,89,94,3,8
86,86,90,94,4,8
86,86,91,94,5,8
88,86,92,94,4,8
89,85,93,94,4,9
91,84,94,94,3,10
93,83,95,94,2,11
95,83,96,94,1,11
97,84,97,94,0,10
97,84,98,94,1,10
97,84,99,94,2,10
8,95,0,95,-8,0
10,96,1,95,-9,-1
11,96,2,95,-9,-1
13,95,3,95,-10,0
15,96,4,95,-11,-1
15,96,5,95,-10,-1
17,95,6,95,-11,0
19,96,7,95,-12,-1
21,97,8,95,-13,-2
21,97,9,95,-12,-2
22,96,10,95,-12,-1
23,96,11,95,-12,-1
23,96,12,95,-11,-1
24,95,13,95,-11,0
26,94,14,95,-12,1
27,95,15,95,-12,0
27,95,16,95,-11,0
27,95,17,95,-10,0
27,95,18,95,-9,0
27,95,19,95,-8,0
28,96,20,95,-8,-1
28,96,21,95,-7,-1
28,96,22,95,-6,-1
29,95,23,95,-6,0
31,94,24,95,-7,1
33,95,25,95,-8,0
34,96,26,95,-8,-1
34,96,27,95,-7,-1
34,96,28,95,-6,-1
34,96,29,95,-5,-1
35,95,30,95,-5,0
35,95,31,95,-4,0
35,95,32,95,-3,0
37,94,33,95,-4,1
37,94,34,95,-3,1
39,94,35,95,-4,1
40,95,36,95,-4,0
42,96,37,95,-5,-1
43,96,38,95,-5,-1
43,96,39,95,-4,-1
45,97,40,95,-5,-2
46,96,41,95,-5,-1
46,96,42,95,-4,-1
48,95,43,95,-5,0
48,95,44,95,-4,0
50,94,45,95,-5,1
51,93,46,95,-5,2
53,92,47,95,-6,3
55,91,48,95,-7,4
57,92,49,95,-8,3
59,93,50,95,-9,2
61,93,51,95,-10,2
62,94,52,95,-10,1
63,93,53,95,-10,2
64,92,54,95,-10,3
65,92,55,95,-10,3
65,92,56,95,-9,3
67,93,57,95,-10,2
68,94,58,95,-10,1
69,95,59,95,-10,0
71,94,60,95,-11,1
73,93,61,95,-12,2
73,93,62,95,-11,2
75,93,63,95,-12,2
75,93,64,95,-11,2
76,93,65,95,-11,2
76,93,66,95,-10,2
76,93,67,95,-9,2
77,93,68,95,-9,2
79,92,69,95,-10,3
79,92,70,95,-9,3
81,91,71,95,-10,4
81,91,72,95,-9,4
81,91,73,95,-8,4
81,91,74,95,-7,4
81,91,75,95,-6,4
82,90,76,95,-6,5
83,89,77,95,-6,6
83,89,78,95,-5,6
83,89,79,95,-4,6
84,88,80,95,-4,7
84,88,81,95,-3,7
85,87,82,95,-3,8
85,87,83,95,-2,8
85,87,84,95,-1,8
86,86,85,95,-1,9
86,86,86,95,0,9
86,86,87,95,1,9
86,86,88,95,2,9
86,86,89,95,3,9
86,86,90,95,4,9
86,86,91,95,5,9
88,86,92,95,4,9
89,85,93,95,4,10
91,84,94,95,3,11
93,83,95,95,2,12
95,83,96,95,1,12
97,84,97,95,0,11
98,85,98,95,0,10
98,85,99,95,1,10
8,95,0,96,-8,1
10,96,1,96,-9,0
11,96,2,96,-9,0
13,95,3,96,-10,1
15,96,4,96,-11,0
15,96,5,96,-10,0
17,95,6,96,-11,1
19,96,7,96,-12,0
21,97,8,96,-13,-1
21,97,9,96,-12,-1
22,98,10,96,-12,-2
22,98,11,96,-11,-2
23,97,12,96,-11,-1
23,97,13,96,-10,-1
25,96,14,96,-11,0
26,96,15,96,-11,0
26,96,16,96,-10,0
26,96,17,96,-9,0
27,96,18,96,-9,0
27,96,19,96,-8,0
28,96,20,96,-8,0
28,96,21,96,-7,0
28,96,22,96,-6,0
29,96,23,96,-6,0
30,95,24,96,-6,1
32,96,25,96,-7,0
33,97,26,96,-7,-1
33,97,27,96,-6,-1
33,97,28,96,-5,-1
33,97,29,96,-4,-1
34,96,30,96,-4,0
35,95,31,96,-4,1
35,95,32,96,-3,1
36,96,33,96,-3,0
36,96,34,96,-2,0
38,96,35,96,-3,0
40,95,36,96,-4,1
42,96,37,96,-5,0
43,96,38,96,-5,0
43,96,39,96,-4,0
45,97,40,96,-5,-1
45,97,41,96,-4,-1
46,96,42,96,-4,0
48,95,43,96,-5,1
48,95,44,96,-4,1
50,95,45,96,-5,1
51,94,46,96,-5,2
52,94,47,96,-5,2
54,93,48,96,-6,3
56,93,49,96,-7,3
58,94,50,96,-8,2
60,94,51,96,-9,2
62,95,52,96,-10,1
63,95,53,96,-10,1
64,94,54,96,-10,2
64,94,55,96,-9,2
66,93,56,96,-10,3
67,93,57,96,-10,3
68,94,58,96,-10,2
69,95,59,96,-10,1
71,94,60,96,-11,2
72,95,61,96,-11,1
73,95,62,96,-11,1
74,95,63,96,-11,1
76,94,64,96,-12,2
76,94,65,96,-11,2
76,94,66,96,-10,2
76,94,67,96,-9,2
76,94,68,96,-8,2
78,94,69,96,-9,2
79,93,70,96,-9,3
81,93,71,96,-10,3
81,93,72,96,-9,3
81,93,73,96,-8,3
81,93,74,96,-7,3
81,93,75,96,-6,3
83,92,76,96,-7,4
84,91,77,96,-7,5
84,91,78,96,-6,5
84,91,79,96,-5,5
85,90,80,96,-5,6
85,90,81,96,-4,6
86,89,82,96,-4,7
86,89,83,96,-3,7
86,89,84,96,-2,7
87,88,85,96,-2,8
87,88,86,96,-1,8
87,88,87,96,0,8
87,88,88,96,1,8
87,88,89,96,2,8
87,88,90,96,3,8
87,88,91,96,4,8
87,88,92,96,5,8
88,87,93,96,5,9
90,86,94,96,4,10
92,85,95,96,3,11
94,85,96,96,2,11
96,86,97,96,1,10
98,85,98,96,0,11
99,86,99,96,0,10
8,95,0,97,-8,2
10,96,1,97,-9,1
12,97,2,97,-10,0
14,97,3,97,-11,0
15,96,4,97,-11,1
15,96,5,97,-10,1
17,96,6,97,-11,1
19,96,7,97,-12,1
21,97,8,97,-13,0
21,97,9,97,-12,0
22,98,10,97,-12,-1
22,98,11,97,-11,-1
23,97,12,97,-11,0
23,97,13,97,-10,0
25,97,14,97,-11,0
26,96,15,97,-11,1
26,96,16,97,-10,1
26,96,17,97,-9,1
27,96,18,97,-9,1
27,96,19,97,-8,1
28,96,20,97,-8,1
28,96,21,97,-7,1
28,96,22,97,-6,1
29,96,23,97,-6,1
30,97,24,97,-6,0
31,97,25,97,-6,0
32,98,26,97,-6,-1
33,98,27,97,-6,-1
33,98,28,97,-5,-1
33,98,29,97,-4,-1
33,98,30,97,-3,-1
34,97,31,97,-3,0
35,97,32,97,-3,0
35,97,33,97,-2,0
36,96,34,97,-2,1
38,96,35,97,-3,1
39,97,36,97,-3,0
41,97,37,97,-4,0
42,97,38,97,-4,0
43,97,39,97,-4,0
45,98,40,97,-5,-1
45,98,41,97,-4,-1
46,97,42,97,-4,0
47,96,43,97,-4,1
48,95,44,97,-4,2
50,95,45,97,-5,2
51,94,46,97,-5,3
52,94,47,97,-5,3
54,93,48,97,-6,4
56,93,49,97,-7,4
58,94,50,97,-8,3
60,94,51,97,-9,3
62,95,52,97,-10,2
63,95,53,97,-10,2
64,94,54,97,-10,3
65,95,55,97,-10,2
67,95,56,97,-11,2
67,95,57,97,-10,2
68,95,58,97,-10,2
69,95,59,97,-10,2
71,95,60,97,-11,2
72,95,61,97,-11,2
73,95,62,97,-11,2
74,95,63,97,-11,2
75,95,64,97,-11,2
76,94,65,97,-11,3
76,94,66,97,-10,3
77,95,67,97,-10,2
77,95,68,97,-9,2
78,94,69,97,-9,3
78,94,70,97,-8,3
80,95,71,97,-9,2
80,95,72,97,-8,2
81,94,73,97,-8,3
81,94,74,97,-7,3
82,94,75,97,-7,3
84,94,76,97,-8,3
85,93,77,97,-8,4
85,93,78,97,-7,4
85,93,79,97,-6,4
86,92,80,97,-6,5
86,92,81,97,-5,5
87,91,82,97,-5,6
87,91,83,97,-4,6
87,91,84,97,-3,6
88,90,85,97,-3,7
88,90,86,97,-2,7
88,90,87,97,-1,7
88,90,88,97,0,7
88,90,89,97,1,7
88,90,90,97,2,7
88,90,91,97,3,7
88,90,92,97,4,7
89,89,93,97,4,8
90,88,94,97,4,9
91,87,95,97,4,10
93,87,96,97,3,10
95,87,97,97,2,10
97,87,98,97,1,10
99,86,99,97,0,11
9,96,0,98,-9,2
11,97,1,98,-10,1
13,98,2,98,-11,0
15,98,3,98,-12,0
15,98,4,98,-11,0
15,98,5,98,-10,0
16,98,6,98,-10,0
18,97,7,98,-11,1
20,98,8,98,-12,0
21,97,9,98,-12,1
22,98,10,98,-12,0
22,98,11,98,-11,0
23,97,12,98,-11,1
23,97,13,98,-10,1
25,97,14,98,-11,1
25,97,15,98,-10,1
25,97,16,98,-9,1
26,96,17,98,-9,2
27,96,18,98,-9,2
27,96,19,98,-8,2
28,96,20,98,-8,2
28,96,21,98,-7,2
28,96,22,98,-6,2
29,97,23,98,-6,1
30,98,24,98,-6,0
30,98,25,98,-5,0
31,99,26,98,-5,-1
32,99,27,98,-5,-1
32,99,28,98,-4,-1
32,99,29,98,-3,-1
34,99,30,98,-4,-1
35,98,31,98,-4,0
35,98,32,98,-3,0
35,98,33,98,-2,0
35,98,34,98,-1,0
37,98,35,98,-2,0
38,99,36,98,-2,-1
40,98,37,98,-3,0
41,99,38,98,-3,-1
42,99,39,98,-3,-1
44,99,40,98,-4,-1
45,98,41,98,-4,0
46,97,42,98,-4,1
47,96,43,98,-4,2
48,95,44,98,-4,3
50,95,45,98,-5,3
51,94,46,98,-5,4
53,95,47,98,-6,3
55,94,48,98,-7,4
57,95,49,98,-8,3
59,95,50,98,-9,3
61,95,51,98,-10,3
63,96,52,98,-11,2
64,96,53,98,-11,2
65,95,54,98,-11,3
66,96,55,98,-11,2
68,96,56,98,-12,2
68,96,57,98,-11,2
69,96,58,98,-11,2
69,96,59,98,-10,2
70,96,60,98,-10,2
72,97,61,98,-11,1
73,96,62,98,-11,2
75,96,63,98,-12,2
75,96,64,98,-11,2
76,95,65,98,-11,3
77,95,66,98,-11,3
77,95,67,98,-10,3
77,95,68,98,-9,3
77,95,69,98,-8,3
78,95,70,98,-8,3
79,96,71,98,-8,2
80,97,72,98,-8,1
81,96,73,98,-8,2
81,96,74,98,-7,2
82,95,75,98,-7,3
84,94,76,98,-8,4
85,93,77,98,-8,5
85,93,78,98,-7,5
85,93,79,98,-6,5
86,92,80,98,-6,6
86,92,81,98,-5,6
86,92,82,98,-4,6
86,92,83,98,-3,6
86,92,84,98,-2,6
87,91,85,98,-2,7
88,90,86,98,-2,8
88,90,87,98,-1,8
88,90,88,98,0,8
88,90,89,98,1,8
88,90,90,98,2,8
88,90,91,98,3,8
88,90,92,98,4,8
90,90,93,98,3,8
91,89,94,98,3,9
92,88,95,98,3,10
92,88,96,98,4,10
94,88,97,98,3,10
96,88,98,98,2,10
98,87,99,98,1,11
10,98,0,99,-10,1
12,99,1,99,-11,0
14,99,2,99,-12,0
15,99,3,99,-12,0
16,99,4,99,-12,0
16,99,5,99,-11,0
16,99,6,99,-10,0
17,98,7,99,-10,1
19,99,8,99,-11,0
20,98,9,99,-11,1
22,98,10,99,-12,1
22,98,11,99,-11,1
22,98,12,99,-10,1
23,97,13,99,-10,2
24,98,14,99,-10,1
24,98,15,99,-9,1
24,98,16,99,-8,1
25,97,17,99,-8,2
26,97,18,99,-8,2
26,97,19,99,-7,2
28,96,20,99,-8,3
28,96,21,99,-7,3
29,97,22,99,-7,2
29,97,23,99,-6,2
30,98,24,99,-6,1
30,98,25,99,-5,1
31,99,26,99,-5,0
32,99,27,99,-5,0
32,99,28,99,-4,0
32,99,29,99,-3,0
34,99,30,99,-4,0
34,99,31,99,-3,0
34,99,32,99,-2,0
34,99,33,99,-1,0
34,99,34,99,0,0
36,99,35,99,-1,0
38,99,36,99,-2,0
40,99,37,99,-3,0
41,99,38,99,-3,0
42,99,39,99,-3,0
44,99,40,99,-4,0
45,98,41,99,-4,1
46,97,42,99,-4,2
47,96,43,99,-4,3
48,95,44,99,-4,4
50,95,45,99,-5,4
52,95,46,99,-6,4
53,95,47,99,-6,4
55,94,48,99,-7,5
57,95,49,99,-8,4
59,96,50,99,-9,3
61,96,51,99,-10,3
63,96,52,99,-11,3
64,96,53,99,-11,3
65,96,54,99,-11,3
66,97,55,99,-11,2
68,98,56,99,-12,1
69,98,57,99,-12,1
69,98,58,99,-11,1
70,98,59,99,-11,1
71,98,60,99,-11,1
72,99,61,99,-11,0
73,98,62,99,-11,1
74,97,63,99,-11,2
75,96,64,99,-11,3
76,95,65,99,-11,4
77,95,66,99,-11,4
77,95,67,99,-10,4
77,95,68,99,-9,4
78,96,69,99,-9,3
78,96,70,99,-8,3
80,97,71,99,-9,2
80,97,72,99,-8,2
81,96,73,99,-8,3
81,96,74,99,-7,3
82,95,75,99,-7,4
84,94,76,99,-8,5
85,93,77,99,-8,6
85,93,78,99,-7,6
85,93,79,99,-6,6
85,93,80,99,-5,6
86,92,81,99,-5,7
86,92,82,99,-4,7
86,92,83,99,-3,7
86,92,84,99,-2,7
86,92,85,99,-1,7
87,91,86,99,-1,8
87,91,87,99,0,8
87,91,88,99,1,8
87,91,89,99,2,8
87,91,90,99,3,8
87,91,91,99,4,8
88,90,92,99,4,9
90,90,93,99,3,9
91,89,94,99,3,10
92,88,95,99,3,11
93,89,96,99,3,10
94,88,97,99,3,11
96,88,98,99,2,11
98,87,99,99,1,12
